Harga,Kamar Tidur,Kamar Mandi,Garasi,Luas Tanah,Luas Bangunan,Lokasi,Lokasi_encoded
1900000000,4,3,0,173,170,Limo,2013263741.7615285
2500000000,3,2,1,444,204,Cilodong,1147008984.7250674
809000000,2,1,1,57,55,Pancoran Mas,3409127772.846495
980000000,2,2,1,86,70,Sukmajaya,2087578294.174668
585000000,2,1,1,100,65,Depok I,2267178620.197724
860000000,2,2,0,120,80,Sawangan,2233344847.4117646
830000000,2,2,0,54,50,Sawangan,2214365602.382716
780000000,2,1,0,78,45,Sawangan,1955035704.9314709
920000000,2,1,0,84,45,Cilodong,1147008984.7250674
1090000000,2,1,0,105,50,Cilodong,1618993457.942226
1330000000,2,1,0,130,100,Sukmajaya,2020622313.2006145
850000000,3,1,1,81,53,Cilodong,1541574045.137153
1500000000,4,3,2,70,100,Beji,2531746438.674528
4400000000,3,3,1,400,140,Cimanggis,2489429483.9539747
4500000000,4,3,4,520,350,Pangkalan Jati,5364700748.102244
950000000,3,2,2,53,73,Beji,3879711604.646512
900000000,3,2,2,105,72,Cilodong,1625010649.3489175
500000000,2,1,1,72,45,Sawangan,1955035704.9314709
35000000,2,1,1,72,45,Depok I,2090200791.6652775
499000000,2,2,1,30,40,Sawangan,2233344847.4117646
1950000000,4,4,0,101,140,Beji,3683624225.6842737
579000000,2,2,1,32,43,Limo,2013263741.7615285
670000000,3,2,2,52,55,Cilodong,1625010649.3489175
690000000,3,2,2,52,60,Cilodong,1625010649.3489175
980000000,3,2,2,67,74,Depok II,2456265782.1229053
2400000000,4,3,2,150,175,Cinere,4680491988.075328
2800000000,6,4,5,197,350,Cinere,4541094465.716549
624000000,2,2,1,35,42,Cibubur,3358676488.0907736
3000000000,3,3,2,111,180,Pangkalan Jati,5453610451.277909
460000000,2,1,1,72,45,Cipayung,695944364.5083933
565000000,2,1,1,65,45,Sawangan,2233344847.4117646
700000000,2,1,0,70,50,Limo,2101731233.2412868
530000000,2,1,1,60,45,Limo,2082024973.680263
5000000000,8,3,0,525,420,Sukmajaya,2020622313.2006145
1300000000,4,2,1,90,120,Pancoran Mas,3359214486.389816
725000000,2,1,1,70,45,Cilodong,1627149868.7655294
590000000,2,1,0,72,45,Cibubur,3421221958.4510384
700000000,2,1,1,83,70,Sawangan,2218094374.7286887
1200000000,3,2,2,160,120,Tapos,1956323999.998261
5500000000,3,2,1,350,250,Cinere,4778631550.604929
400000000,2,1,1,81,50,Cilodong,1627149868.7655294
597000000,3,2,0,52,71,Rangkapanjaya,1122774509.8039217
1450000000,3,3,1,96,95,Sawangan,1658701541.0946062
1550000000,2,2,1,72,76,Cinere,4778631550.604929
335000000,2,1,1,62,45,Cipayung,678257216.4948454
350000000,2,1,0,80,60,Sawangan,2214365602.382716
2500000000,7,3,1,498,220,Depok II,2159771892.6553674
2000000000,3,3,1,111,115,Mekarsari,1828184210.526316
190000000,2,1,0,40,40,Citayam,631855643.0446194
950000000,3,2,1,50,72,Depok I,2220955244.753846
1070000000,3,2,0,150,100,Bojong Sari,1352678465.804067
549000000,2,1,1,67,48,Cibubur,2981969911.4970503
3700000000,6,4,1,388,249,Cinere,4852868864.173362
1500000000,4,3,1,70,100,Kukusan,2048049468.0851064
3400000000,2,2,0,480,481,Harjamukti,2620408864.260388
1550000000,3,3,1,100,100,Harjamukti,2620408864.260388
1500000000,4,3,1,70,100,Beji,2531746438.674528
1500000000,4,3,1,106,160,Limo,2013263741.7615285
1400000000,3,2,1,218,36,Tapos,2066736269.4283247
1850000000,5,2,1,148,120,Cinere,4680491988.075328
2600000000,3,2,1,216,150,Cinere,4778631550.604929
850000000,3,2,1,90,126,Pancoran Mas,2665252674.71786
1150000000,3,3,2,85,120,Pancoran Mas,3359214486.389816
2900000000,5,4,1,192,196,Cinere,4541094465.716549
700000000,2,2,1,100,90,Rangkapanjaya,1122774509.8039217
3000000000,3,2,0,500,209,Sawangan,2214365602.382716
1300000000,3,2,1,188,160,Sawangan,1658701541.0946062
1400000000,3,3,1,68,125,Beji,3879711604.646512
3300000000,5,4,2,150,250,Cinere,4852868864.173362
4000000000,4,3,5,719,250,Depok I,2247611838.7553043
1380000000,4,3,1,95,107,Limo,2101731233.2412868
955000000,3,2,2,62,88,Cilodong,1625010649.3489175
950000000,3,2,2,50,71,Beji,2531746438.674528
1700000000,3,3,1,112,180,Cibubur,3358676488.0907736
800000000,2,2,2,68,55,Sukmajaya,2020622313.2006145
3000000000,3,3,1,128,140,Limo,2082024973.680263
1500000000,4,4,1,72,80,Cimanggis,2466095424.086244
2900000000,4,3,1,192,196,Cinere,4680491988.075328
762000000,3,2,1,52,60,Krukut,8605287769.776978
2950000000,3,3,1,157,157,Cinere,4852868864.173362
2450000000,3,3,1,120,180,Cinere,4909606244.598561
450000000,2,1,1,60,45,Limo,2101731233.2412868
2650000000,5,3,1,325,375,Cinere,4778631550.604929
2770000000,5,3,0,160,250,Cilodong,1627149868.7655294
1040000000,3,3,2,62,85,Tapos,2066736269.4283247
1480000000,3,3,2,90,89,Cimanggis,2476460973.56815
593000000,2,2,1,62,47,Sukatani,1488439393.939394
593000000,2,2,1,62,47,Tapos,1979943661.9700704
593000000,2,2,1,62,47,Cibubur,2981969911.4970503
593000000,2,2,1,62,47,Cimanggis,2489429483.9539747
1700000000,3,2,1,98,150,Cibubur,3453845688.344932
1600000000,3,3,1,100,130,Cinere,4680491988.075328
375000000,2,1,1,36,60,Sawangan,2233344847.4117646
300000000,2,1,1,60,30,Citayam,665709595.9595959
5120000000,7,5,1,315,238,Harjamukti,2715311363.627841
2650000000,3,3,2,120,115,Cinere,4909606244.598561
900000000,3,2,1,94,74,Cinere,4909606244.598561
3700000000,7,5,1,327,419,Cinere,4778631550.604929
3950000000,3,2,2,442,233,Cinere,4778631550.604929
970000000,3,3,1,56,72,Depok I,2267178620.197724
950000000,3,2,1,56,74,Tapos,1979943661.9700704
800000000,2,1,1,103,45,Cinangka,4256304620.462046
1200000000,3,3,2,84,90,Cilodong,1147008984.7250674
1500000000,4,4,2,83,160,Cinere,4909606244.598561
1380000000,4,3,0,120,130,Tirtajaya,1422040000.0
865000000,3,2,1,90,70,Pancoran Mas,3409127772.846495
1800000000,4,3,0,190,140,Pancoran Mas,3359214486.389816
1100000000,5,3,1,111,170,Sukatani,1815985074.6268656
1850000000,4,4,2,144,150,Sawangan,2233344847.4117646
945000000,3,2,1,57,70,Tanah Baru,1647407017.540351
950000000,3,2,0,99,106,Cilodong,1627149868.7655294
975000000,2,1,1,133,50,Limo,2165110767.227568
4950000000,4,4,1,300,400,Cinere,4852868864.173362
985000000,3,3,1,56,97,Sawangan,2214365602.382716
4000000000,4,3,1,205,259,Cinere,4852868864.173362
3200000000,3,3,2,150,250,Cinere,4541094465.716549
950000000,3,2,1,70,90,Bojong Sari,1365310808.268797
3500000000,5,3,2,176,300,Cimanggis,2466095424.086244
3300000000,4,3,2,160,250,Cibubur,3381793172.113798
3500000000,5,4,0,405,296,Limo,2013263741.7615285
800000000,4,2,2,72,100,Cimanggis,2433828383.0610685
1200000000,3,3,2,82,90,Cilodong,1627149868.7655294
787000000,3,2,1,65,66,Cinangka,6758682334.384858
1200000000,3,3,2,79,90,Cilodong,1541574045.137153
1200000000,3,3,2,78,90,Cilodong,1147008984.7250674
570000000,2,1,1,68,39,Cipayung,696162530.4136254
250000000,2,1,1,72,72,Rangkapanjaya,1121231527.093596
685000000,2,2,1,79,60,Pancoran Mas,3409127772.846495
3300000000,4,3,1,160,250,Cibubur,3453845688.344932
1500000000,2,1,0,60,50,Sawangan,1955035704.9314709
3500000000,6,4,2,153,368,Bojong Sari,1334460727.270909
1050000000,3,3,2,74,90,Cilodong,1627149868.7655294
4700000000,3,4,2,341,280,Cinere,4778631550.604929
1400000000,3,3,1,65,80,Margonda,5093899109.789317
1400000000,3,3,1,65,80,Beji,3958941566.261446
1400000000,3,3,1,65,80,Kukusan,2073163186.813187
2670000000,4,4,2,204,360,Cimanggis,2466095424.086244
680000000,1,1,0,94,72,Pancoran Mas,3359214486.389816
2200000000,4,3,1,144,160,Cibubur,3453845688.344932
1600000000,3,2,0,90,117,Cinere,4541094465.716549
1580000000,4,3,2,82,110,Cimanggis,2546075969.094804
4500000000,4,3,2,350,350,Cinere,4909606244.598561
5500000000,4,2,1,300,225,Cinere,4852868864.173362
1350000000,3,2,1,65,60,Cinere,4909606244.598561
800000000,3,3,1,72,70,Sawangan,1955035704.9314709
1350000000,3,2,2,84,110,Pancoran Mas,3409127772.846495
2450000000,4,3,2,134,260,Limo,2101731233.2412868
2980000000,3,2,0,169,200,Cinere,4909606244.598561
2500000000,3,2,2,540,165,Tapos,2062443999.998261
935000000,2,1,1,84,50,Depok I,2090200791.6652775
1450000000,4,3,1,140,120,Sukmajaya,2051098919.7510288
1390000000,3,2,1,125,90,Pancoran Mas,2665252674.71786
1300000000,3,2,0,87,120,Pancoran Mas,3395635733.692935
1050000000,3,3,1,84,120,Sawangan,2214365602.382716
995000000,3,2,1,100,80,Rangkapanjaya,1163555555.5555556
850000000,2,1,1,90,75,Sawangan,2214365602.382716
1170000000,3,3,2,85,90,Tirtajaya,1400954545.4545455
859000000,3,3,1,80,80,Tapos,1979943661.9700704
1050000000,3,2,1,67,90,Cilodong,1541574045.137153
1800000000,6,4,2,269,200,Gandul,3055687903.22043
5500000000,4,3,3,402,400,Pangkalan Jati,5453610451.277909
1900000000,4,3,1,104,160,Beji,3683624225.6842737
1900000000,4,3,1,104,160,Kukusan,1910616374.2690055
950000000,3,1,1,155,71,Limo,2165110767.227568
1400000000,2,1,0,135,100,Pancoran Mas,2665252674.71786
894000000,3,2,2,90,73,Cimanggis,2546075969.094804
765000000,3,1,0,60,52,Sawangan,1658701541.0946062
1280000000,3,2,1,61,120,Tanah Baru,1647407017.540351
1000000000,2,1,2,117,60,Cinere,4778631550.604929
925000000,3,3,1,54,75,Beji,3683624225.6842737
497000000,2,1,1,72,45,Sawangan,1658701541.0946062
555000000,2,1,1,60,40,Cinere,4541094465.716549
385000000,2,1,1,72,36,Sawangan,2218094374.7286887
1450000000,3,2,2,114,140,Rangkapanjaya,1122774509.8039217
1500000000,4,3,2,112,130,Beji,3834212579.500589
1150000000,3,3,2,81,90,Tirtajaya,1402837209.3023255
2500000000,3,2,1,158,250,Cinere,4852868864.173362
1150000000,3,3,2,80,90,Tirtajaya,1541250000.0
1100000000,4,3,2,65,90,Bojong Sari,1334460727.270909
1700000000,3,2,1,90,130,Sawangan,2218094374.7286887
1950000000,3,3,2,104,145,Kukusan,1989986781.6091957
780000000,2,2,0,100,72,Sawangan,1658701541.0946062
2100000000,5,3,0,142,100,Beji,3683624225.6842737
630000000,2,1,1,60,40,Sawangan,1658701541.0946062
2350000000,3,2,2,100,116,Cinere,4541094465.716549
3950000000,5,3,1,275,360,Cinere,4680491988.075328
1250000000,3,2,1,72,100,Rangkapanjaya,1165975369.458128
4950000000,3,2,2,482,262,Cinere,4778631550.604929
880000000,3,2,0,65,90,Pancoran Mas,3409127772.846495
450000000,2,2,0,30,50,Beji,3879711604.646512
2490000000,4,3,0,180,230,Cimanggis,2489429483.9539747
1200000000,3,3,1,100,130,Cinere,4909606244.598561
1820000000,5,5,2,127,120,Cinere,4541094465.716549
780000000,2,1,0,90,60,Sawangan,1955035704.9314709
650000000,2,1,0,62,40,Sukmajaya,2020622313.2006145
250000000,2,1,2,50,36,Cipayung,682827093.5960591
850000000,2,2,1,140,100,Cilodong,1627149868.7655294
1300000000,2,1,1,64,54,Cimanggis,2433828383.0610685
100000000,2,1,1,80,100,Depok II,2456265782.1229053
2000000000,3,3,1,157,210,Beji,3958941566.261446
1500000000,3,2,1,94,84,Depok II,2456265782.1229053
1380000000,2,1,1,120,70,Depok I,2220955244.753846
1300000000,4,2,1,130,120,Sukmajaya,2058659104.6257544
2900000000,4,4,1,342,175,Beji,3958941566.261446
500000000,2,1,0,138,138,Cilodong,1541574045.137153
1440000000,2,2,0,144,125,Cimanggis,2433828383.0610685
5200000000,4,4,0,437,300,Cinere,4778631550.604929
1600000000,3,2,0,84,110,Limo,2033449973.750656
1000000000,3,2,0,112,110,Cipayung,679467980.2955666
470000000,2,1,0,60,50,Bojong Sari,1334460727.270909
940000000,2,1,0,121,45,Sawangan,1658701541.0946062
895000000,3,2,1,72,70,Cilodong,1147008984.7250674
900000000,3,3,1,65,78,Sawangan,2218094374.7286887
4500000000,4,3,1,480,179,Pangkalan Jati,5513785714.257143
2060000000,3,2,1,102,107,Harjamukti,2656676737.1540785
1000000000,3,3,1,70,78,Sawangan,2233344847.4117646
900000000,4,3,2,77,101,Sawangan,1955035704.9314709
1080000000,3,3,1,65,78,Sawangan,2214365602.382716
1700000000,3,3,1,104,120,Cibubur,2981969911.4970503
1200000000,3,3,2,66,90,Kelapa Dua,2388163636.3636365
1400000000,3,2,1,65,80,Beji,2531746438.674528
390000000,2,1,1,74,45,Bojong Sari,1381708148.1462965
4099999999,3,4,2,118,250,Cinere,4680491988.075328
590000000,2,1,1,57,40,Pancoran Mas,3409127772.846495
1600000000,3,2,1,250,90,Sawangan,1955035704.9314709
2160000000,3,2,1,116,100,Harjamukti,2620408864.260388
4300000000,5,4,4,148,240,Sawangan,1955035704.9314709
1800000000,4,3,2,96,125,Sawangan,1955035704.9314709
500000000,2,1,1,60,40,Citayam,648777777.7777778
450000000,2,1,1,64,45,Sawangan,1658701541.0946062
390000000,2,1,1,76,45,Bojong Sari,1381708148.1462965
1010000000,2,2,2,62,82,Bojong Sari,1272098706.097967
1500000000,4,3,1,72,80,Beji,3834212579.500589
415000000,3,2,1,78,60,Bojong Sari,1334460727.270909
1500000000,4,3,1,70,80,Beji,3683624225.6842737
1550000000,3,3,1,120,170,Cimanggis,2489429483.9539747
680000000,3,2,2,77,70,Citayam,590709923.6641221
494000000,3,2,2,46,60,Citayam,590709923.6641221
498000000,3,2,2,47,60,Citayam,648777777.7777778
481000000,3,2,2,43,60,Citayam,648777777.7777778
1500000000,3,2,0,95,80,Beji,3879711604.646512
4000000000,3,2,2,375,200,Cinere,4541094465.716549
2400000000,2,1,1,436,80,Tanah Baru,1659349999.996633
1650000000,4,3,2,106,160,Beji,3683624225.6842737
1000000000,4,3,0,79,135,Beji,3879711604.646512
1000000000,4,3,0,79,135,Limo,2165110767.227568
1500000000,3,2,0,95,80,Margonda,4750639058.168975
1500000000,3,2,0,95,80,Cinere,4680491988.075328
1050000000,3,2,0,103,120,Beji,2531746438.674528
1220000000,3,2,0,86,120,Margonda,5093899109.789317
970000000,3,2,0,63,120,Sawangan,1955035704.9314709
2400000000,5,3,2,143,200,Pancoran Mas,2480917164.813834
1700000000,3,3,1,111,170,Cinere,4909606244.598561
1950000000,4,3,2,170,170,Pancoran Mas,3359214486.389816
5000000000,4,3,4,480,300,Cinere,4541094465.716549
3500000000,4,4,2,400,330,Cinere,4909606244.598561
2800000000,2,3,0,162,100,Sukmajaya,2051098919.7510288
800000000,3,2,1,60,60,Cimanggis,2433828383.0610685
1500000000,4,2,0,290,150,Cipayung,679467980.2955666
3500000000,4,3,0,262,220,Depok I,2248009733.331852
3400000000,3,3,0,230,150,Cimanggis,2546075969.094804
3500000000,4,3,2,240,260,Cinere,4852868864.173362
1300000000,3,2,1,60,60,Bojong Sari,1365310808.268797
1300000000,3,2,1,60,60,Cinere,4778631550.604929
474000000,2,1,1,66,36,Sawangan,2218094374.7286887
1300000000,3,2,1,60,60,Margonda,5093899109.789317
597000000,3,2,2,30,45,Cinere,4778631550.604929
600000000,2,2,1,60,40,Bojong Sari,1365310808.268797
1800000000,3,3,1,139,100,Tapos,1979943661.9700704
1900000000,3,3,2,120,200,Limo,2165110767.227568
2000000000,4,3,0,225,220,Cimanggis,2489429483.9539747
2800000000,4,3,0,225,220,Cimanggis,2466095424.086244
1460000000,3,3,0,92,90,Sawangan,1658701541.0946062
2200000000,5,3,0,143,200,Pancoran Mas,2665252674.71786
3500000000,5,4,2,240,260,Cinere,4541094465.716549
4300000000,5,5,2,200,225,Cinere,4541094465.716549
650000000,2,1,1,75,36,Tapos,2066736269.4283247
850000000,2,1,1,91,54,Sawangan,1955035704.9314709
1400000000,4,4,1,114,100,Depok II,2505159971.509972
500000000,2,2,0,34,68,Cimanggis,2466095424.086244
1030000000,2,3,0,50,100,Cinere,4680491988.075328
750000000,2,1,1,90,100,Sukmajaya,2020622313.2006145
1410000000,3,2,2,83,86,Beji,3879711604.646512
766000000,3,2,2,62,58,Cilangkap,1049169230.7692308
5200000000,5,4,2,625,450,Cinere,4852868864.173362
1280000000,3,3,2,74,85,Cimanggis,2466095424.086244
2200000000,3,2,2,105,100,Depok I,2090200791.6652775
1200000000,3,2,2,68,90,Kelapa Dua,2430041420.118344
1200000000,3,3,2,70,100,Pancoran Mas,3359214486.389816
955000000,3,2,1,57,90,Kukusan,2048342937.8531077
2500000000,5,3,2,146,150,Depok I,2248009733.331852
990000000,3,2,1,56,69,Depok I,2248009733.331852
2000000000,3,2,0,120,120,Sukmajaya,2087578294.174668
790000000,5,4,1,89,160,Depok I,2090200791.6652775
665000000,3,2,1,96,100,Sawangan,2214365602.382716
2200000000,3,3,2,208,200,Cimanggis,2546075969.094804
4800000000,5,3,1,366,138,Pancoran Mas,2480917164.813834
600000000,2,1,2,95,48,Gandul,3076381937.172775
550000000,2,2,1,72,45,Sawangan,2233344847.4117646
735000000,3,2,1,59,60,Sawangan,2214365602.382716
3800000000,6,2,1,280,150,Gandul,2951963471.4974093
1000000000,3,3,0,93,130,Sukmajaya,2020622313.2006145
900000000,2,1,1,107,40,Rangkapanjaya,1120196969.6969695
555000000,2,1,1,60,40,Kukusan,2048049468.0851064
2500000000,2,2,0,323,250,Limo,2165110767.227568
895000000,3,2,2,70,75,Cilodong,1541574045.137153
3950000000,5,4,0,436,320,Cinere,4852868864.173362
900000000,4,3,1,70,120,Limo,2013263741.7615285
1200000000,3,3,1,70,100,Pancoran Mas,3395635733.692935
1400000000,1,1,1,214,50,Cinangka,4256304620.462046
1500000000,3,2,3,181,120,Sawangan,2218094374.7286887
820000000,2,3,1,86,95,Beji,3683624225.6842737
2150000000,3,3,2,112,109,Sawangan,1955035704.9314709
750000000,2,1,0,72,50,Beji,3879711604.646512
1400000000,2,2,0,118,90,Beji,3958941566.261446
1250000000,3,2,1,128,150,Cimanggis,2466095424.086244
1330000000,3,3,2,84,140,Cibubur,3453845688.344932
1630000000,4,4,2,128,200,Cibubur,2981969911.4970503
1300000000,1,1,1,175,35,Sawangan,1658701541.0946062
2750000000,3,2,1,287,151,Gandul,3124520175.4327483
1390000000,4,3,1,84,106,Cibubur,2981969911.4970503
1300000000,4,2,0,103,180,Sawangan,2214365602.382716
4200000000,4,3,2,132,190,Pangkalan Jati,5453610451.277909
2300000000,5,4,2,120,235,Tapos,1979943661.9700704
500000000,4,3,1,67,70,Sawangan,2233344847.4117646
750000000,2,1,1,70,36,Pancoran Mas,2665252674.71786
1000000000,2,2,1,90,100,Sukatani,1686878787.878788
1280000000,3,3,1,71,85,Kelapa Dua,2430041420.118344
990000000,3,2,0,72,72,Beji,3834212579.500589
530000000,3,2,1,50,70,Cilodong,1627149868.7655294
785000000,3,2,1,60,100,Pasir Putih,587048275.862069
785000000,3,2,1,60,100,Cipayung,678257216.4948454
2000000000,3,3,2,100,135,Cinere,4778631550.604929
650000000,3,2,1,60,100,Cimanggis,2476460973.56815
4200000000,3,3,1,432,320,Cinere,4541094465.716549
850000000,3,2,1,90,75,Cipayung,695944364.5083933
785000000,3,2,1,60,100,Citayam,665709595.9595959
1200000000,3,2,2,91,100,Sawangan,1658701541.0946062
799000000,2,2,1,64,58,Cilangkap,1005975308.6419752
1500000000,3,2,2,60,65,Cinere,4680491988.075328
4300000000,4,4,2,240,400,Cinere,4852868864.173362
844000000,2,1,1,72,65,Depok I,2090200791.6652775
1100000000,4,3,1,120,100,Depok I,2220955244.753846
595000000,3,2,1,30,45,Limo,2082024973.680263
190000000,3,1,1,60,60,Citayam,622997487.4371859
1000000000,4,3,0,78,150,Sawangan,2218094374.7286887
1400000000,3,2,1,119,119,Cilangkap,975542857.1428572
1200000000,2,2,2,100,70,Beji,3958941566.261446
1500000000,4,4,0,105,85,Cimanggis,2433828383.0610685
1050000000,2,2,2,50,62,Depok I,2247611838.7553043
1850000000,4,3,1,94,150,Tugu,3576471698.113208
900000000,2,1,1,120,80,Sawangan,1658701541.0946062
800000000,3,2,2,67,54,Cimanggis,2466095424.086244
880000000,3,2,1,68,73,Cilodong,1625010649.3489175
220000000,2,1,0,75,36,Sawangan,2233344847.4117646
975000000,3,1,1,168,80,Bojong Sari,1272098706.097967
380000000,2,1,1,72,36,Sawangan,2233344847.4117646
325000000,2,1,1,72,65,Pasir Putih,587048275.862069
672000000,3,1,1,60,46,Cilodong,1625010649.3489175
1900000000,4,3,2,225,220,Cimanggis,2466095424.086244
295000000,3,2,1,50,55,Citayam,622997487.4371859
1300000000,3,2,1,182,182,Sawangan,2218094374.7286887
870000000,2,1,1,60,36,Tapos,1900826465.3641207
3000000000,4,4,2,238,225,Cilangkap,975542857.1428572
800000000,3,3,1,95,62,Cimanggis,2546075969.094804
1250000000,3,2,1,132,132,Pancoran Mas,3395635733.692935
1500000000,3,2,1,158,158,Sukmajaya,2020622313.2006145
290000000,2,1,1,70,40,Citayam,665709595.9595959
250000000,2,1,1,60,36,Citayam,622997487.4371859
2000000000,3,3,0,148,112,Cinere,4680491988.075328
475000000,2,1,1,84,60,Sawangan,2233344847.4117646
600000000,2,1,1,60,40,Limo,2013263741.7615285
3400000000,6,5,0,266,300,Cimanggis,2476460973.56815
750000000,3,2,1,135,76,Sawangan,1955035704.9314709
3300000000,5,3,0,160,250,Cimanggis,2489429483.9539747
500000000,2,1,1,65,44,Sawangan,2214365602.382716
800000000,3,2,2,84,75,Pancoran Mas,3395635733.692935
700000000,3,2,2,60,60,Cinere,4909606244.598561
685000000,2,2,1,70,50,Sawangan,1955035704.9314709
1500000000,4,3,1,135,225,Cinere,4852868864.173362
4500000000,3,3,0,385,185,Cinere,4778631550.604929
2900000000,3,3,2,200,170,Cinere,4680491988.075328
890000000,4,3,2,158,160,Sukmajaya,2051098919.7510288
2300000000,4,3,2,196,220,Beji,3683624225.6842737
200000000,2,1,1,50,36,Citayam,665709595.9595959
1300000000,3,2,0,66,68,Cinere,4680491988.075328
610000000,2,2,1,84,124,Tapos,1900826465.3641207
3350000000,4,2,2,225,240,Cinere,4778631550.604929
3800000000,4,2,4,223,250,Cinere,4852868864.173362
3250000000,6,3,2,225,240,Cinere,4778631550.604929
925000000,3,2,1,90,90,Sawangan,2214365602.382716
1800000000,4,2,0,120,141,Bojong Sari,1365310808.268797
4950000000,7,7,1,700,500,Cinere,4909606244.598561
900000000,4,3,0,70,130,Pancoran Mas,3359214486.389816
800000000,3,2,2,72,75,Bojong Sari,1365310808.268797
655000000,2,1,1,61,40,Beji,3958941566.261446
1400000000,3,2,0,113,140,Sukmajaya,2087985421.0505264
2850000000,5,5,1,180,230,Cibubur,3358676488.0907736
1400000000,1,1,0,175,35,Sawangan,2218094374.7286887
1440000000,3,3,1,64,90,Cinere,4778631550.604929
235000000,2,1,0,55,45,Citayam,631855643.0446194
1360000000,3,3,2,101,120,Depok II,2159771892.6553674
2350000000,2,2,3,283,200,Cinere,4541094465.716549
800000000,3,3,0,76,80,Sawangan,1955035704.9314709
1300000000,3,2,1,161,130,Pasir Putih,661577464.7887324
1500000000,3,2,1,150,130,Tugu,3576471698.113208
900000000,3,2,1,70,60,Tapos,2062443999.998261
950000000,2,1,2,108,100,Sawangan,1658701541.0946062
2200000000,4,3,1,120,240,Depok II,2159771892.6553674
360000000,2,1,1,50,30,Pasir Putih,633453846.1538461
400000000,2,1,1,60,36,Tapos,2062443999.998261
2800000000,7,3,1,308,500,Cinere,4680491988.075328
